"nome_mesoreg";"DIMENSAO";"bs_mean";"nMun";"nExec";"munAmostrados"
"Sudoeste Paraense";"DIM_SOCIAL";41,7665714285714;7;11;"1505031,1500859,1504455,1503606,1506195,1507805,1505486"
"Metropolitana de Belém";"DIM_AMBIENTAL";59,2480952380952;7;11;"1501402,1501907,1500800,1503408,1501303,1507003,1504422"
"Metropolitana de Belém";"DIM_ECONOMICA";53,0171428571429;7;11;"1501402,1501907,1500800,1503408,1501303,1507003,1504422"
"Metropolitana de Belém";"DIM_SOCIAL";54,3348571428571;7;11;"1501402,1501907,1500800,1503408,1501303,1507003,1504422"
"Nordeste Paraense";"DIM_AMBIENTAL";46,8112962962963;9;11;"1505007,1504703,1506609,1501956,1504950,1506104,1501709,1502103,1502608"
"Nordeste Paraense";"DIM_ECONOMICA";39,3195555555556;9;11;"1505007,1504703,1506609,1501956,1504950,1506104,1501709,1502103,1502608"
"Nordeste Paraense";"DIM_SOCIAL";44,4728888888889;9;11;"1505007,1504703,1506609,1501956,1504950,1506104,1501709,1502103,1502608"
"Sudeste Paraense";"DIM_AMBIENTAL";45,6183333333333;9;11;"1504208,1505437,1502939,1502707,1500131,1507300,1505494,1507151,1508407"
"Sudeste Paraense";"DIM_ECONOMICA";51,5205555555556;9;11;"1504208,1505437,1502939,1502707,1500131,1507300,1505494,1507151,1508407"
"Sudeste Paraense";"DIM_SOCIAL";51,4308888888889;9;11;"1504208,1505437,1502939,1502707,1500131,1507300,1505494,1507151,1508407"
"Marajó";"DIM_AMBIENTAL";49,1837037037037;9;11;"1501808,1507904,1502509,1502806,1504901,1503101,1500701,1501105,1504505"
"Marajó";"DIM_ECONOMICA";39,0606666666667;9;11;"1501808,1507904,1502509,1502806,1504901,1503101,1500701,1501105,1504505"
"Marajó";"DIM_SOCIAL";34,4304444444444;9;11;"1501808,1507904,1502509,1502806,1504901,1503101,1500701,1501105,1504505"
"Baixo Amazonas";"DIM_AMBIENTAL";38,4494444444444;9;11;"1500503,1505304,1505650,1502855,1500404,1505106,1501451,1506005,1505908"
"Baixo Amazonas";"DIM_ECONOMICA";40,409;9;11;"1500503,1505304,1505650,1502855,1500404,1505106,1501451,1506005,1505908"
"Baixo Amazonas";"DIM_SOCIAL";40,2924444444444;9;11;"1500503,1505304,1505650,1502855,1500404,1505106,1501451,1506005,1505908"
"Sudoeste Paraense";"DIM_AMBIENTAL";44,742962962963;9;11;"1508050,1508357,1507805,1504455,1501725,1505486,1505031,1506195,1503606"
"Sudoeste Paraense";"DIM_ECONOMICA";44,1427777777778;9;11;"1508050,1508357,1507805,1504455,1501725,1505486,1505031,1506195,1503606"
"Sudoeste Paraense";"DIM_SOCIAL";41,512;9;11;"1508050,1508357,1507805,1504455,1501725,1505486,1505031,1506195,1503606"
"Metropolitana de Belém";"DIM_AMBIENTAL";60,9562962962963;9;11;"1501907,1503408,1507003,1506351,1501402,1501501,1502400,1500800,1501303"
"Metropolitana de Belém";"DIM_ECONOMICA";53,4931111111111;9;11;"1501907,1503408,1507003,1506351,1501402,1501501,1502400,1500800,1501303"
"Metropolitana de Belém";"DIM_SOCIAL";54,5917777777778;9;11;"1501907,1503408,1507003,1506351,1501402,1501501,1502400,1500800,1501303"
"Nordeste Paraense";"DIM_AMBIENTAL";57,8811111111111;3;12;"1508209,1503200,1507102"
"Nordeste Paraense";"DIM_ECONOMICA";48,907;3;12;"1508209,1503200,1507102"
"Nordeste Paraense";"DIM_SOCIAL";53,832;3;12;"1508209,1503200,1507102"
"Sudeste Paraense";"DIM_AMBIENTAL";40,0477777777778;3;12;"1500347,1506583,1503705"
"Sudeste Paraense";"DIM_ECONOMICA";48,0846666666667;3;12;"1500347,1506583,1503705"
"Sudeste Paraense";"DIM_SOCIAL";42,182;3;12;"1500347,1506583,1503705"
"Marajó";"DIM_AMBIENTAL";49,0666666666667;3;12;"1505809,1502509,1507904"
"Marajó";"DIM_ECONOMICA";38,5966666666667;3;12;"1505809,1502509,1507904"
"Marajó";"DIM_SOCIAL";40,7006666666667;3;12;"1505809,1502509,1507904"
"Baixo Amazonas";"DIM_AMBIENTAL";35,6755555555556;3;12;"1505908,1505650,1501451"
"Baixo Amazonas";"DIM_ECONOMICA";39,7956666666667;3;12;"1505908,1505650,1501451"
"Baixo Amazonas";"DIM_SOCIAL";35,646;3;12;"1505908,1505650,1501451"
"Sudoeste Paraense";"DIM_AMBIENTAL";50,5211111111111;3;12;"1500602,1501006,1505031"
"Sudoeste Paraense";"DIM_ECONOMICA";47,876;3;12;"1500602,1501006,1505031"
"Sudoeste Paraense";"DIM_SOCIAL";48,05;3;12;"1500602,1501006,1505031"
"Metropolitana de Belém";"DIM_AMBIENTAL";51,6116666666667;3;12;"1502400,1506500,1501907"
"Metropolitana de Belém";"DIM_ECONOMICA";51,3706666666667;3;12;"1502400,1506500,1501907"
"Metropolitana de Belém";"DIM_SOCIAL";52,6626666666667;3;12;"1502400,1506500,1501907"
"Nordeste Paraense";"DIM_AMBIENTAL";49,1056666666667;5;12;"1500909,1508001,1502103,1502905,1506112"
"Nordeste Paraense";"DIM_ECONOMICA";37,889;5;12;"1500909,1508001,1502103,1502905,1506112"
"Nordeste Paraense";"DIM_SOCIAL";45,9148;5;12;"1500909,1508001,1502103,1502905,1506112"
"Sudeste Paraense";"DIM_AMBIENTAL";50,305;5;12;"1505502,1506138,1506161,1505551,1508100"
"Sudeste Paraense";"DIM_ECONOMICA";55,6246;5;12;"1505502,1506138,1506161,1505551,1508100"
"Sudeste Paraense";"DIM_SOCIAL";53,7592;5;12;"1505502,1506138,1506161,1505551,1508100"
"Marajó";"DIM_AMBIENTAL";51,0896666666667;5;12;"1506401,1506302,1501808,1500305,1503101"
"Marajó";"DIM_ECONOMICA";41,0578;5;12;"1506401,1506302,1501808,1500305,1503101"
"Marajó";"DIM_SOCIAL";41,1956;5;12;"1506401,1506302,1501808,1500305,1503101"
"Baixo Amazonas";"DIM_AMBIENTAL";39,543;5;12;"1505304,1501451,1503002,1502855,1506005"
"Baixo Amazonas";"DIM_ECONOMICA";41,3746;5;12;"1505304,1501451,1503002,1502855,1506005"
"Baixo Amazonas";"DIM_SOCIAL";43,3072;5;12;"1505304,1501451,1503002,1502855,1506005"
"Sudoeste Paraense";"DIM_AMBIENTAL";39,9623333333333;5;12;"1504455,1500859,1505486,1506195,1500602"
"Sudoeste Paraense";"DIM_ECONOMICA";44,2404;5;12;"1504455,1500859,1505486,1506195,1500602"
"Sudoeste Paraense";"DIM_SOCIAL";41,2732;5;12;"1504455,1500859,1505486,1506195,1500602"
"Metropolitana de Belém";"DIM_AMBIENTAL";58,3186666666667;5;12;"1501907,1504422,1503408,1502400,1501501"
"Metropolitana de Belém";"DIM_ECONOMICA";53,0094;5;12;"1501907,1504422,1503408,1502400,1501501"
"Metropolitana de Belém";"DIM_SOCIAL";51,8564;5;12;"1501907,1504422,1503408,1502400,1501501"
"Nordeste Paraense";"DIM_AMBIENTAL";51,8507142857143;7;12;"1504604,1503507,1502905,1507607,1505403,1507466,1504000"
"Nordeste Paraense";"DIM_ECONOMICA";38,9141428571429;7;12;"1504604,1503507,1502905,1507607,1505403,1507466,1504000"
"Nordeste Paraense";"DIM_SOCIAL";45,5731428571429;7;12;"1504604,1503507,1502905,1507607,1505403,1507466,1504000"
"Sudeste Paraense";"DIM_AMBIENTAL";44,305;7;12;"1507508,1503044,1504976,1505064,1505502,1508407,1501782"
"Sudeste Paraense";"DIM_ECONOMICA";47,3182857142857;7;12;"1507508,1503044,1504976,1505064,1505502,1508407,1501782"
"Sudeste Paraense";"DIM_SOCIAL";43,8037142857143;7;12;"1507508,1503044,1504976,1505064,1505502,1508407,1501782"
"Marajó";"DIM_AMBIENTAL";49,2826190476191;7;12;"1503101,1507904,1502004,1504901,1500305,1502509,1501808"
"Marajó";"DIM_ECONOMICA";38,8414285714286;7;12;"1503101,1507904,1502004,1504901,1500305,1502509,1501808"
"Marajó";"DIM_SOCIAL";38,2208571428571;7;12;"1503101,1507904,1502004,1504901,1500305,1502509,1501808"
"Baixo Amazonas";"DIM_AMBIENTAL";44,1452380952381;7;12;"1503002,1502855,1500503,1506807,1505106,1505304,1501451"
"Baixo Amazonas";"DIM_ECONOMICA";44,4185714285714;7;12;"1503002,1502855,1500503,1506807,1505106,1505304,1501451"
"Baixo Amazonas";"DIM_SOCIAL";46,6957142857143;7;12;"1503002,1502855,1500503,1506807,1505106,1505304,1501451"
"Sudoeste Paraense";"DIM_AMBIENTAL";45,6621428571429;7;12;"1505031,1508159,1501725,1500602,1507805,1503754,1506195"
"Sudoeste Paraense";"DIM_ECONOMICA";46,358;7;12;"1505031,1508159,1501725,1500602,1507805,1503754,1506195"
"Sudoeste Paraense";"DIM_SOCIAL";43,2791428571429;7;12;"1505031,1508159,1501725,1500602,1507805,1503754,1506195"
"Metropolitana de Belém";"DIM_AMBIENTAL";55,5771428571429;7;12;"1501907,1506351,1501303,1503408,1507003,1502400,1506500"
"Metropolitana de Belém";"DIM_ECONOMICA";51,448;7;12;"1501907,1506351,1501303,1503408,1507003,1502400,1506500"
"Metropolitana de Belém";"DIM_SOCIAL";49,5671428571429;7;12;"1501907,1506351,1501303,1503408,1507003,1502400,1506500"
"Nordeste Paraense";"DIM_AMBIENTAL";48,3688888888889;9;12;"1507953,1501709,1506906,1503507,1507201,1503309,1506609,1505601,1507409"
"Nordeste Paraense";"DIM_ECONOMICA";43,6013333333333;9;12;"1507953,1501709,1506906,1503507,1507201,1503309,1506609,1505601,1507409"
"Nordeste Paraense";"DIM_SOCIAL";45,3977777777778;9;12;"1507953,1501709,1506906,1503507,1507201,1503309,1506609,1505601,1507409"
"Sudeste Paraense";"DIM_AMBIENTAL";51,8122222222222;9;12;"1505536,1502707,1506138,1501253,1507508,1507755,1507458,1504208,1508100"
"Sudeste Paraense";"DIM_ECONOMICA";52,4646666666667;9;12;"1505536,1502707,1506138,1501253,1507508,1507755,1507458,1504208,1508100"
"Sudeste Paraense";"DIM_SOCIAL";51,3017777777778;9;12;"1505536,1502707,1506138,1501253,1507508,1507755,1507458,1504208,1508100"
"Marajó";"DIM_AMBIENTAL";48,3325925925926;9;12;"1504505,1500701,1502509,1503101,1506302,1502004,1505809,1501105,1507706"
"Marajó";"DIM_ECONOMICA";38,4553333333333;9;12;"1504505,1500701,1502509,1503101,1506302,1502004,1505809,1501105,1507706"
"Marajó";"DIM_SOCIAL";35,1773333333333;9;12;"1504505,1500701,1502509,1503101,1506302,1502004,1505809,1501105,1507706"
"Baixo Amazonas";"DIM_AMBIENTAL";44,4096296296296;9;12;"1505304,1502855,1500503,1503002,1501451,1503903,1506807,1505908,1504802"
"Baixo Amazonas";"DIM_ECONOMICA";43,5532222222222;9;12;"1505304,1502855,1500503,1503002,1501451,1503903,1506807,1505908,1504802"
"Baixo Amazonas";"DIM_SOCIAL";44,4502222222222;9;12;"1505304,1502855,1500503,1503002,1501451,1503903,1506807,1505908,1504802"
"Sudoeste Paraense";"DIM_AMBIENTAL";44,062962962963;9;12;"1501006,1508050,1500602,1505031,1508357,1507805,1503606,1505486,1500859"
"Sudoeste Paraense";"DIM_ECONOMICA";45,8227777777778;9;12;"1501006,1508050,1500602,1505031,1508357,1507805,1503606,1505486,1500859"
"Sudoeste Paraense";"DIM_SOCIAL";42,4626666666667;9;12;"1501006,1508050,1500602,1505031,1508357,1507805,1503606,1505486,1500859"
"Metropolitana de Belém";"DIM_AMBIENTAL";61,1724074074074;9;12;"1501303,1507003,1501402,1502400,1504422,1503408,1500800,1501907,1501501"
"Metropolitana de Belém";"DIM_ECONOMICA";54,714;9;12;"1501303,1507003,1501402,1502400,1504422,1503408,1500800,1501907,1501501"
"Metropolitana de Belém";"DIM_SOCIAL";55,5806666666667;9;12;"1501303,1507003,1501402,1502400,1504422,1503408,1500800,1501907,1501501"
"Nordeste Paraense";"DIM_AMBIENTAL";40,5077777777778;3;13;"1507201,1503507,1508035"
"Nordeste Paraense";"DIM_ECONOMICA";35,5926666666667;3;13;"1507201,1503507,1508035"
"Nordeste Paraense";"DIM_SOCIAL";37,1973333333333;3;13;"1507201,1503507,1508035"
"Sudeste Paraense";"DIM_AMBIENTAL";58,3866666666667;3;13;"1505536,1501576,1504976"
"Sudeste Paraense";"DIM_ECONOMICA";52,8066666666667;3;13;"1505536,1501576,1504976"
"Sudeste Paraense";"DIM_SOCIAL";49,6513333333333;3;13;"1505536,1501576,1504976"
"Marajó";"DIM_AMBIENTAL";45,8822222222222;3;13;"1504901,1505809,1502806"
"Marajó";"DIM_ECONOMICA";40,467;3;13;"1504901,1505809,1502806"
"Marajó";"DIM_SOCIAL";33,8506666666667;3;13;"1504901,1505809,1502806"
"Baixo Amazonas";"DIM_AMBIENTAL";38,105;3;13;"1505106,1503002,1505908"
"Baixo Amazonas";"DIM_ECONOMICA";39,2896666666667;3;13;"1505106,1503002,1505908"
"Baixo Amazonas";"DIM_SOCIAL";42,242;3;13;"1505106,1503002,1505908"
"Sudoeste Paraense";"DIM_AMBIENTAL";50,4177777777778;3;13;"1505031,1503606,1506195"
"Sudoeste Paraense";"DIM_ECONOMICA";48,792;3;13;"1505031,1503606,1506195"
"Sudoeste Paraense";"DIM_SOCIAL";47,7046666666667;3;13;"1505031,1503606,1506195"
"Metropolitana de Belém";"DIM_AMBIENTAL";69,6372222222222;3;13;"1501303,1500800,1501501"
"Metropolitana de Belém";"DIM_ECONOMICA";60,9406666666667;3;13;"1501303,1500800,1501501"
"Metropolitana de Belém";"DIM_SOCIAL";55,5246666666667;3;13;"1501303,1500800,1501501"
"Nordeste Paraense";"DIM_AMBIENTAL";47,5833333333333;5;13;"1506203,1500958,1502103,1502905,1503077"
"Nordeste Paraense";"DIM_ECONOMICA";41,4628;5;13;"1506203,1500958,1502103,1502905,1503077"
"Nordeste Paraense";"DIM_SOCIAL";46,9356;5;13;"1506203,1500958,1502103,1502905,1503077"
"Sudeste Paraense";"DIM_AMBIENTAL";45,2516666666667;5;13;"1507755,1500131,1503093,1503705,1503804"
"Sudeste Paraense";"DIM_ECONOMICA";51,467;5;13;"1507755,1500131,1503093,1503705,1503804"
"Sudeste Paraense";"DIM_SOCIAL";48,614;5;13;"1507755,1500131,1503093,1503705,1503804"
"Marajó";"DIM_AMBIENTAL";46,9236666666667;5;13;"1504505,1505809,1503101,1500305,1502806"
"Marajó";"DIM_ECONOMICA";38,1824;5;13;"1504505,1505809,1503101,1500305,1502806"
"Marajó";"DIM_SOCIAL";29,7704;5;13;"1504505,1505809,1503101,1500305,1502806"
"Baixo Amazonas";"DIM_AMBIENTAL";42,8616666666667;5;13;"1505106,1503002,1503903,1505650,1500503"
"Baixo Amazonas";"DIM_ECONOMICA";42,6808;5;13;"1505106,1503002,1503903,1505650,1500503"
"Baixo Amazonas";"DIM_SOCIAL";42,026;5;13;"1505106,1503002,1503903,1505650,1500503"
"Sudoeste Paraense";"DIM_AMBIENTAL";40,804;5;13;"1501725,1501006,1506195,1508357,1507805"
"Sudoeste Paraense";"DIM_ECONOMICA";39,1304;5;13;"1501725,1501006,1506195,1508357,1507805"
"Sudoeste Paraense";"DIM_SOCIAL";39,356;5;13;"1501725,1501006,1506195,1508357,1507805"
"Metropolitana de Belém";"DIM_AMBIENTAL";58,3186666666667;5;13;"1503408,1504422,1502400,1501501,1501907"
"Metropolitana de Belém";"DIM_ECONOMICA";53,0094;5;13;"1503408,1504422,1502400,1501501,1501907"
"Metropolitana de Belém";"DIM_SOCIAL";51,8564;5;13;"1503408,1504422,1502400,1501501,1501907"
"Nordeste Paraense";"DIM_AMBIENTAL";51,3878571428571;7;13;"1503200,1507961,1506906,1502756,1504059,1505601,1503457"
"Nordeste Paraense";"DIM_ECONOMICA";44,9547142857143;7;13;"1503200,1507961,1506906,1502756,1504059,1505601,1503457"
"Nordeste Paraense";"DIM_SOCIAL";47,9457142857143;7;13;"1503200,1507961,1506906,1502756,1504059,1505601,1503457"
"Sudeste Paraense";"DIM_AMBIENTAL";44,1038095238095;7;13;"1506187,1501253,1500347,1502707,1505494,1508407,1502772"
"Sudeste Paraense";"DIM_ECONOMICA";50,7758571428571;7;13;"1506187,1501253,1500347,1502707,1505494,1508407,1502772"
"Sudeste Paraense";"DIM_SOCIAL";49,4305714285714;7;13;"1506187,1501253,1500347,1502707,1505494,1508407,1502772"
"Marajó";"DIM_AMBIENTAL";47,637380952381;7;13;"1502806,1504505,1507904,1504901,1500305,1502509,1501105"
"Marajó";"DIM_ECONOMICA";38,1835714285714;7;13;"1502806,1504505,1507904,1504901,1500305,1502509,1501105"
"Marajó";"DIM_SOCIAL";34,526;7;13;"1502806,1504505,1507904,1504901,1500305,1502509,1501105"
"Baixo Amazonas";"DIM_AMBIENTAL";42,7578571428571;7;13;"1500404,1502855,1507979,1505304,1503002,1503903,1505650"
"Baixo Amazonas";"DIM_ECONOMICA";40,6955714285714;7;13;"1500404,1502855,1507979,1505304,1503002,1503903,1505650"
"Baixo Amazonas";"DIM_SOCIAL";43,9785714285714;7;13;"1500404,1502855,1507979,1505304,1503002,1503903,1505650"
"Sudoeste Paraense";"DIM_AMBIENTAL";46,8145238095238;7;13;"1507805,1500602,1503606,1505031,1508159,1508050,1506195"
"Sudoeste Paraense";"DIM_ECONOMICA";48,786;7;13;"1507805,1500602,1503606,1505031,1508159,1508050,1506195"
"Sudoeste Paraense";"DIM_SOCIAL";44,3168571428571;7;13;"1507805,1500602,1503606,1505031,1508159,1508050,1506195"
"Metropolitana de Belém";"DIM_AMBIENTAL";59,2909523809524;7;13;"1507003,1504422,1502400,1506500,1506351,1501402,1501907"
"Metropolitana de Belém";"DIM_ECONOMICA";53,5801428571429;7;13;"1507003,1504422,1502400,1506500,1506351,1501402,1501907"
"Metropolitana de Belém";"DIM_SOCIAL";57,2051428571429;7;13;"1507003,1504422,1502400,1506500,1506351,1501402,1501907"
"Nordeste Paraense";"DIM_AMBIENTAL";44,8803703703704;9;13;"1500958,1502103,1500107,1502301,1502756,1504000,1506104,1507201,1501204"
"Nordeste Paraense";"DIM_ECONOMICA";39,3638888888889;9;13;"1500958,1502103,1500107,1502301,1502756,1504000,1506104,1507201,1501204"
"Nordeste Paraense";"DIM_SOCIAL";41,8335555555556;9;13;"1500958,1502103,1500107,1502301,1502756,1504000,1506104,1507201,1501204"
"Sudeste Paraense";"DIM_AMBIENTAL";41,972962962963;9;13;"1503044,1506187,1501758,1502764,1507151,1505551,1508084,1507300,1508407"
"Sudeste Paraense";"DIM_ECONOMICA";48,9081111111111;9;13;"1503044,1506187,1501758,1502764,1507151,1505551,1508084,1507300,1508407"
"Sudeste Paraense";"DIM_SOCIAL";46,5237777777778;9;13;"1503044,1506187,1501758,1502764,1507151,1505551,1508084,1507300,1508407"
"Marajó";"DIM_AMBIENTAL";46,937962962963;9;13;"1505809,1506302,1502509,1501808,1504505,1506401,1504901,1502806,1500305"
"Marajó";"DIM_ECONOMICA";39,8555555555556;9;13;"1505809,1506302,1502509,1501808,1504505,1506401,1504901,1502806,1500305"
"Marajó";"DIM_SOCIAL";36,3331111111111;9;13;"1505809,1506302,1502509,1501808,1504505,1506401,1504901,1502806,1500305"
"Baixo Amazonas";"DIM_AMBIENTAL";41,5638888888889;9;13;"1505106,1505650,1505908,1500404,1506807,1502855,1500503,1505304,1503002"
"Baixo Amazonas";"DIM_ECONOMICA";41,8165555555556;9;13;"1505106,1505650,1505908,1500404,1506807,1502855,1500503,1505304,1503002"
"Baixo Amazonas";"DIM_SOCIAL";43,4624444444444;9;13;"1505106,1505650,1505908,1500404,1506807,1502855,1500503,1505304,1503002"
"Sudoeste Paraense";"DIM_AMBIENTAL";43,7490740740741;9;13;"1500859,1507805,1508357,1503754,1504455,1506195,1505031,1508050,1503606"
"Sudoeste Paraense";"DIM_ECONOMICA";45,1607777777778;9;13;"1500859,1507805,1508357,1503754,1504455,1506195,1505031,1508050,1503606"
"Sudoeste Paraense";"DIM_SOCIAL";40,0962222222222;9;13;"1500859,1507805,1508357,1503754,1504455,1506195,1505031,1508050,1503606"
"Metropolitana de Belém";"DIM_AMBIENTAL";65,8318518518519;9;13;"1507003,1506351,1506500,1501303,1500800,1502400,1501501,1501402,1504422"
"Metropolitana de Belém";"DIM_ECONOMICA";58,231;9;13;"1507003,1506351,1506500,1501303,1500800,1502400,1501501,1501402,1504422"
"Metropolitana de Belém";"DIM_SOCIAL";58,6448888888889;9;13;"1507003,1506351,1506500,1501303,1500800,1502400,1501501,1501402,1504422"
"Nordeste Paraense";"DIM_AMBIENTAL";49,2794444444444;3;14;"1502103,1504307,1506104"
"Nordeste Paraense";"DIM_ECONOMICA";35,5546666666667;3;14;"1502103,1504307,1506104"
"Nordeste Paraense";"DIM_SOCIAL";49,7506666666667;3;14;"1502103,1504307,1506104"
"Sudeste Paraense";"DIM_AMBIENTAL";50,675;3;14;"1506161,1503705,1505536"
"Sudeste Paraense";"DIM_ECONOMICA";53,7823333333333;3;14;"1506161,1503705,1505536"
"Sudeste Paraense";"DIM_SOCIAL";50,8873333333333;3;14;"1506161,1503705,1505536"
"Marajó";"DIM_AMBIENTAL";47,5511111111111;3;14;"1500305,1501808,1502004"
"Marajó";"DIM_ECONOMICA";37,8336666666667;3;14;"1500305,1501808,1502004"
"Marajó";"DIM_SOCIAL";36,1446666666667;3;14;"1500305,1501808,1502004"
"Baixo Amazonas";"DIM_AMBIENTAL";45,5377777777778;3;14;"1503002,1505304,1500503"
"Baixo Amazonas";"DIM_ECONOMICA";45,9636666666667;3;14;"1503002,1505304,1500503"
"Baixo Amazonas";"DIM_SOCIAL";46,7313333333333;3;14;"1503002,1505304,1500503"
"Sudoeste Paraense";"DIM_AMBIENTAL";38,9111111111111;3;14;"1503754,1506195,1507805"
"Sudoeste Paraense";"DIM_ECONOMICA";42,053;3;14;"1503754,1506195,1507805"
"Sudoeste Paraense";"DIM_SOCIAL";35,0266666666667;3;14;"1503754,1506195,1507805"
"Metropolitana de Belém";"DIM_AMBIENTAL";54,4422222222222;3;14;"1501907,1506351,1502400"
"Metropolitana de Belém";"DIM_ECONOMICA";48,7506666666667;3;14;"1501907,1506351,1502400"
"Metropolitana de Belém";"DIM_SOCIAL";51,1;3;14;"1501907,1506351,1502400"
"Nordeste Paraense";"DIM_AMBIENTAL";50,5123333333333;5;14;"1507953,1507466,1500958,1502202,1507201"
"Nordeste Paraense";"DIM_ECONOMICA";44,2164;5;14;"1507953,1507466,1500958,1502202,1507201"
"Nordeste Paraense";"DIM_SOCIAL";46,8408;5;14;"1507953,1507466,1500958,1502202,1507201"
"Sudeste Paraense";"DIM_AMBIENTAL";47,3516666666667;5;14;"1504208,1500347,1505502,1503804,1507508"
"Sudeste Paraense";"DIM_ECONOMICA";52,812;5;14;"1504208,1500347,1505502,1503804,1507508"
"Sudeste Paraense";"DIM_SOCIAL";47,5644;5;14;"1504208,1500347,1505502,1503804,1507508"
"Marajó";"DIM_AMBIENTAL";47,0416666666667;5;14;"1506302,1505700,1504505,1503101,1505809"
"Marajó";"DIM_ECONOMICA";39,69;5;14;"1506302,1505700,1504505,1503101,1505809"
"Marajó";"DIM_SOCIAL";37,9488;5;14;"1506302,1505700,1504505,1503101,1505809"
"Baixo Amazonas";"DIM_AMBIENTAL";42,9703333333333;5;14;"1500503,1507979,1505908,1502855,1505106"
"Baixo Amazonas";"DIM_ECONOMICA";41,4406;5;14;"1500503,1507979,1505908,1502855,1505106"
"Baixo Amazonas";"DIM_SOCIAL";43,2752;5;14;"1500503,1507979,1505908,1502855,1505106"
"Sudoeste Paraense";"DIM_AMBIENTAL";46,106;5;14;"1508159,1503754,1501006,1505031,1500602"
"Sudoeste Paraense";"DIM_ECONOMICA";47,1494;5;14;"1508159,1503754,1501006,1505031,1500602"
"Sudoeste Paraense";"DIM_SOCIAL";43,7568;5;14;"1508159,1503754,1501006,1505031,1500602"
"Metropolitana de Belém";"DIM_AMBIENTAL";53,9033333333333;5;14;"1503408,1502400,1501907,1507003,1501501"
"Metropolitana de Belém";"DIM_ECONOMICA";49,9528;5;14;"1503408,1502400,1501907,1507003,1501501"
"Metropolitana de Belém";"DIM_SOCIAL";50,8644;5;14;"1503408,1502400,1501907,1507003,1501501"
"Nordeste Paraense";"DIM_AMBIENTAL";50,497619047619;7;14;"1502301,1505007,1503457,1506203,1507961,1501956,1507953"
"Nordeste Paraense";"DIM_ECONOMICA";44,329;7;14;"1502301,1505007,1503457,1506203,1507961,1501956,1507953"
"Nordeste Paraense";"DIM_SOCIAL";45,7177142857143;7;14;"1502301,1505007,1503457,1506203,1507961,1501956,1507953"
"Sudeste Paraense";"DIM_AMBIENTAL";44,7952380952381;7;14;"1507300,1502764,1506583,1506138,1505502,1508126,1501758"
"Sudeste Paraense";"DIM_ECONOMICA";50,3227142857143;7;14;"1507300,1502764,1506583,1506138,1505502,1508126,1501758"
"Sudeste Paraense";"DIM_SOCIAL";45,858;7;14;"1507300,1502764,1506583,1506138,1505502,1508126,1501758"
"Marajó";"DIM_AMBIENTAL";47,8561904761905;7;14;"1506302,1500305,1505809,1501808,1503101,1502806,1504505"
