datahora,satelite,pais,estado,municipio,bioma,diasemchuva,precipitacao,riscofogo,latitude,longitude,frp
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,ALTAMIRA,Amazonia,73,0,1,-7.863,-54.833,19.2
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,ALTAMIRA,Amazonia,67,0,1,-7.862,-54.824,57.1
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,ALTAMIRA,Amazonia,61,0,1,-7.861,-54.815,106.6
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,ALTAMIRA,Amazonia,54,0,1,-7.86,-54.806,16.9
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,ALTAMIRA,Amazonia,89,0,1,-7.857,-54.852,62.2
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,ALTAMIRA,Amazonia,86,0,1,-7.856,-54.843,26.3
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,ALTAMIRA,Amazonia,66,0,1,-7.852,-54.816,44.4
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,ALTAMIRA,Amazonia,59,0,1,-7.851,-54.807,26.8
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,PAU D'ARCO,Amazonia,90,0,1,-7.851,-49.86,162.7
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,ALTAMIRA,Amazonia,81,0,1,-7.845,-54.836,24
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,ALTAMIRA,Amazonia,65,0,1,-7.843,-54.818,24
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,SAO FELIX DO XINGU,Amazonia,10,0,1,-5.373,-50.884,13
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,NOVO PROGRESSO,Amazonia,12,0,1,-7.348,-55.416,30.3
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,NOVO PROGRESSO,Amazonia,12,0,1,-7.344,-55.586,42.3
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,NOVO PROGRESSO,Amazonia,12,0,1,-7.34,-55.426,16.8
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,NOVO PROGRESSO,Amazonia,12,0,1,-7.339,-55.417,13.6
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,NOVO PROGRESSO,Amazonia,12,0,1,-7.317,-55.523,12.2
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,NOVO PROGRESSO,Amazonia,12,0,1,-7.293,-55.555,17
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,NOVO PROGRESSO,Amazonia,12,0,1,-7.292,-55.546,26.8
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,TRAIRAO,Amazonia,5,0,0.7,-5.149,-56,12
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,TRAIRAO,Amazonia,5,0,0.8,-5.148,-55.99,10.6
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,TRAIRAO,Amazonia,4,0,0.7,-5.134,-56.017,15.6
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,TRAIRAO,Amazonia,5,0,0.7,-5.133,-56.008,20.2
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,TRAIRAO,Amazonia,4,0,0.7,-5.125,-56.018,17.2
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,PAU D'ARCO,Amazonia,16,0,1,-7.819,-50.182,56.1
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,ALTAMIRA,Amazonia,55,0,1,-7.816,-54.828,79.2
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,ALTAMIRA,Amazonia,49,0,1,-7.815,-54.819,54.8
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,PAU D'ARCO,Amazonia,16,0,1,-7.808,-50.184,25.2
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,ALTAMIRA,Amazonia,50,0,1,-7.807,-54.829,25.1
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,ITAITUBA,Amazonia,8,0,1,-7.797,-56.469,6
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,CUMARU DO NORTE,Amazonia,16,0,1,-7.792,-51,37.2
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,ALTAMIRA,Amazonia,12,0,1,-6.98,-55.087,100.2
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,ALTAMIRA,Amazonia,12,0,1,-6.977,-55.133,172.2
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,ALTAMIRA,Amazonia,12,0,1,-6.976,-55.124,138.8
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,SAO FELIX DO XINGU,Amazonia,14,0.9,1,-6.949,-52.403,28.7
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,SAO FELIX DO XINGU,Amazonia,13,0,1,-6.947,-51.907,30.6
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,SAO FELIX DO XINGU,Amazonia,13,0,1,-6.942,-51.875,149.9
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,SAO FELIX DO XINGU,Amazonia,14,1.1,1,-6.94,-52.404,14.7
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,SAO FELIX DO XINGU,Amazonia,14,1,1,-6.938,-52.394,15.6
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,ITAITUBA,Amazonia,10,0,1,-6.933,-56.52,13.8
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,SAO FELIX DO XINGU,Amazonia,13,1.8,0.8,-6.924,-52.599,18
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,SAO FELIX DO XINGU,Amazonia,13,0,1,-6.923,-51.894,18
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,PLACAS,Amazonia,7,5.5,0.2,-3.735,-54.473,32.3
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,ULIANOPOLIS,Amazonia,27,0,1,-3.722,-47.144,30.7
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,ULIANOPOLIS,Amazonia,27,0,1,-3.722,-47.136,36.5
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,TRAIRAO,Amazonia,4,0.4,0.6,-4.882,-56.056,108.4
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,TRAIRAO,Amazonia,4,0.4,0.6,-4.872,-56.057,47.6
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,TRAIRAO,Amazonia,0,1.5,0.4,-4.856,-55.678,24.1
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,TRAIRAO,Amazonia,7,1,0.6,-4.854,-55.864,10.5
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,TRAIRAO,Amazonia,0,1.8,0.3,-4.839,-55.755,4.5
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,ITAITUBA,Amazonia,2,0.4,0.5,-4.796,-56.169,13.8
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,TRAIRAO,Amazonia,0,1.3,0.4,-4.775,-55.632,22.6
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,SAO FELIX DO XINGU,Amazonia,14,1.8,0.9,-6.922,-52.589,18.6
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,SAO FELIX DO XINGU,Amazonia,14,1.7,1,-6.92,-52.568,35.4
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,SAO FELIX DO XINGU,Amazonia,13,1.9,1,-6.913,-52.59,12.5
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,SAO FELIX DO XINGU,Amazonia,13,1.9,0.9,-6.912,-52.58,13.3
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,NOVO PROGRESSO,Amazonia,12,0,0.9,-6.911,-55.574,16.4
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,SAO FELIX DO XINGU,Amazonia,14,1.9,0.9,-6.91,-52.57,17
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,SAO FELIX DO XINGU,Amazonia,9,0,1,-6.899,-53.056,13
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,ITAITUBA,Amazonia,8,0.6,0.9,-6.885,-56.587,13.2
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,ALTAMIRA,Amazonia,12,0,1,-5.798,-53.468,13.2
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,SAO FELIX DO XINGU,Amazonia,9,0,0.5,-5.797,-52.018,99.8
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,JACAREACANGA,Amazonia,8,0,0.8,-5.769,-57.604,8
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,ALTAMIRA,Amazonia,12,0,1,-5.694,-53.451,16.3
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,SAO FELIX DO XINGU,Amazonia,9,0,0.6,-5.655,-51.887,10.6
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,SAO FELIX DO XINGU,Amazonia,9,0,0.5,-5.632,-51.942,18.2
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,SAO FELIX DO XINGU,Amazonia,12,0,0.7,-5.58,-51.114,91.8
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,ALENQUER,Amazonia,2,0.6,0.4,-1.59,-54.717,20.3
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,ORIXIMINA,Amazonia,0,7.5,0,-1.447,-55.847,68.6
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,TRAIRAO,Amazonia,5,0,0.7,-5.124,-56.009,18.4
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,TRAIRAO,Amazonia,7,1.8,0.6,-5.111,-56.315,16.7
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,ITUPIRANGA,Amazonia,10,0.4,0.7,-5.055,-49.991,33.8
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,ITUPIRANGA,Amazonia,10,0.4,0.7,-5.053,-49.975,98.9
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,TRAIRAO,Amazonia,7,0.6,0.7,-5.038,-56.255,12.3
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,NOVO REPARTIMENTO,Amazonia,11,0,0.5,-5.031,-50.805,8.4
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,TRAIRAO,Amazonia,8,0.1,0.7,-5.007,-55.967,18.1
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,TRAIRAO,Amazonia,7,0.5,0.6,-4.977,-56.269,24.2
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,TRAIRAO,Amazonia,7,0.1,0.7,-4.943,-56.161,7.9
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,TRAIRAO,Amazonia,7,0.1,0.7,-4.94,-56.208,40
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,TRAIRAO,Amazonia,6,0.2,0.6,-4.923,-56.22,26.8
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,TRAIRAO,Amazonia,7,0.4,0.7,-4.918,-55.854,12
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,TRAIRAO,Amazonia,7,0.5,0.6,-4.909,-55.856,15.2
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,TRAIRAO,Amazonia,7,0.6,0.6,-4.9,-55.857,21.6
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,TRAIRAO,Amazonia,2,5.7,0.3,-4.738,-55.883,25.9
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,TRAIRAO,Amazonia,0,1.7,0.4,-4.736,-55.683,73.2
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,TRAIRAO,Amazonia,0,1.8,0.4,-4.727,-55.685,26
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,TRAIRAO,Amazonia,0,1.9,0.4,-4.718,-55.683,15.1
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,CONCEICAO DO ARAGUAIA,Amazonia,12,0,1,-8.042,-49.327,285
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,OURILANDIA DO NORTE,Amazonia,12,0,1,-8.038,-51.755,51.3
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,TOME-ACU,Amazonia,56,0,1,-2.832,-48.095,15.2
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,MOJUI DOS CAMPOS,Amazonia,8,0,0.4,-2.802,-54.446,16.7
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,JURUTI,Amazonia,3,0.5,0.3,-2.694,-56.457,65.1
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,JURUTI,Amazonia,4,0.3,0.3,-2.692,-56.448,39.1
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,JURUTI,Amazonia,6,0.3,0.3,-2.637,-56.446,8.6
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,SANTAREM,Amazonia,3,0.1,0.2,-2.514,-54.81,6.6
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,JURUTI,Amazonia,3,0,0.2,-2.495,-56.293,7.1
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,JURUTI,Amazonia,2,0.1,0.2,-2.452,-56.373,19.6
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,JURUTI,Amazonia,2,0.1,0.2,-2.45,-56.364,7.9
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,SANTAREM,Amazonia,8,0,0.4,-2.36,-55.663,41.4
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,SANTAREM,Amazonia,8,0,0.4,-2.358,-55.654,10
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,ALENQUER,Amazonia,1,1.7,0.9,-1.536,-54.797,8
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,FARO,Amazonia,8,0.3,0.6,-1.921,-56.772,9.4
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,NOVO PROGRESSO,Amazonia,8,0,1,-6.84,-55.332,20.1
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,NOVO PROGRESSO,Amazonia,9,0,1,-6.838,-55.323,5.5
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,SAO FELIX DO XINGU,Amazonia,13,3,0.7,-6.836,-52.557,21.1
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,SAO FELIX DO XINGU,Amazonia,7,1,0.9,-6.829,-52.77,36.6
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,SAO FELIX DO XINGU,Amazonia,7,1.1,0.9,-6.828,-52.76,24.5
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,ALTAMIRA,Amazonia,12,0,1,-6.827,-55.177,44.4
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,SAO FELIX DO XINGU,Amazonia,35,0.1,1,-6.823,-52.177,22.8
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,SAO FELIX DO XINGU,Amazonia,37,0.1,1,-6.821,-52.167,13.2
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,ALTAMIRA,Amazonia,12,0,1,-6.816,-55.04,9.3
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,ITAITUBA,Amazonia,7,0,1,-6.804,-56.453,6.2
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,SAO FELIX DO XINGU,Amazonia,53,0.1,1,-6.802,-52.105,20.1
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,ITAITUBA,Amazonia,7,0,1,-6.754,-56.417,12.1
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,SAO FELIX DO XINGU,Amazonia,96,0.1,1,-6.751,-52.108,20
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,SAO FELIX DO XINGU,Amazonia,92,0.5,1,-6.746,-52.205,17.9
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,SAO FELIX DO XINGU,Amazonia,88,0.2,1,-6.739,-52.163,22.3
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,ALENQUER,Amazonia,0,1.8,0.8,-1.537,-54.806,13.4
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,ORIXIMINA,Amazonia,1,7.2,0,-1.432,-55.803,10.7
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,SAO FELIX DO XINGU,Amazonia,87,0.1,1,-6.738,-52.153,11
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,SAO FELIX DO XINGU,Amazonia,76,0.3,1,-6.723,-52.187,153.9
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,SAO FELIX DO XINGU,Amazonia,75,0.3,1,-6.722,-52.176,50.6
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,ALTAMIRA,Amazonia,12,0,1,-6.716,-54.987,45.3
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,ITAITUBA,Amazonia,7,0,0.9,-6.715,-56.412,8.2
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,ALTAMIRA,Amazonia,12,0,1,-6.715,-54.978,103.3
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,ALTAMIRA,Amazonia,12,0,1,-6.714,-54.969,95.2
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,ALTAMIRA,Amazonia,12,0,1,-6.713,-54.96,45.3
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,SAO FELIX DO XINGU,Amazonia,68,0.3,1,-6.712,-52.178,10.1
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,SAO FELIX DO XINGU,Amazonia,9,0.1,1,-6.708,-53.136,19.8
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,SAO FELIX DO XINGU,Amazonia,10,0.1,1,-6.707,-53.126,8.9
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,ALTAMIRA,Amazonia,6,0,0.9,-5.764,-53.802,8.9
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,SAO FELIX DO XINGU,Amazonia,12,0,0.7,-5.762,-51.644,35.5
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,ITAITUBA,Amazonia,9,0,0.9,-5.75,-56.939,14.5
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,SAO FELIX DO XINGU,Amazonia,8,0,1,-6.281,-52.929,33.7
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,ITAITUBA,Amazonia,8,0,0.8,-6.275,-55.831,18.2
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,SAO FELIX DO XINGU,Amazonia,8,0,1,-6.267,-52.901,32.1
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,SAO FELIX DO XINGU,Amazonia,8,0,1,-6.264,-52.881,38.5
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,SAO FELIX DO XINGU,Amazonia,12,0.1,0.8,-6.264,-51.724,20
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,SAO FELIX DO XINGU,Amazonia,11,0.1,0.9,-6.264,-51.717,86.2
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,SAO FELIX DO XINGU,Amazonia,12,0.1,0.9,-6.262,-51.712,44.2
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,SAO FELIX DO XINGU,Amazonia,8,0,1,-6.255,-52.883,39.2
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,ALTAMIRA,Amazonia,2,0.1,0.5,-6.253,-53.933,6.8
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,ALTAMIRA,Amazonia,11,0,1,-6.246,-53.568,28.6
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,SAO FELIX DO XINGU,Amazonia,7,3.4,0.4,-6.241,-53.227,18.5
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,SAO FELIX DO XINGU,Amazonia,9,0,1,-6.233,-52.276,88.4
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,ITAITUBA,Amazonia,6,0,0.8,-6.23,-55.51,96
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,SAO FELIX DO XINGU,Amazonia,7,2.9,0.5,-6.226,-53.248,25.6
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,ITAITUBA,Amazonia,9,0,0.9,-5.748,-56.929,12.2
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,NOVO PROGRESSO,Amazonia,12,0,0.9,-6.705,-55.293,9.1
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,NOVO PROGRESSO,Amazonia,12,0,0.9,-6.704,-55.284,10.1
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,ALTAMIRA,Amazonia,12,0,1,-6.696,-54.972,53.6
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,ALTAMIRA,Amazonia,12,0,1,-6.695,-54.963,26.7
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,SAO FELIX DO XINGU,Amazonia,18,2.4,0.8,-6.692,-52.336,17.7
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,NOVO PROGRESSO,Amazonia,12,0,0.8,-6.69,-55.637,37.6
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,NOVO PROGRESSO,Amazonia,12,0,0.6,-6.682,-55.648,15.4
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,SAO FELIX DO XINGU,Amazonia,16,2.4,0.8,-6.682,-52.338,181.3
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,SAO FELIX DO XINGU,Amazonia,18,2.2,0.9,-6.681,-52.327,10.7
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,NOVO PROGRESSO,Amazonia,12,0.1,0.8,-6.68,-55.837,19.9
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,NOVO PROGRESSO,Amazonia,12,0,0.9,-6.68,-55.312,24.2
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,NOVO PROGRESSO,Amazonia,12,0,0.8,-6.679,-55.629,66.7
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,NOVO PROGRESSO,Amazonia,12,0,0.9,-6.679,-55.303,33.9
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,ALTAMIRA,Amazonia,14,0,1,-8.574,-54.653,24.1
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,NOVO PROGRESSO,Amazonia,93,0,1,-8.572,-55.229,18.2
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,ALTAMIRA,Amazonia,14,0,1,-8.572,-54.644,26.9
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,SANTA MARIA DAS BARREIRAS,Amazonia,97,0,1,-8.551,-50.017,43.7
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,SANTA MARIA DAS BARREIRAS,Amazonia,97,0,1,-8.549,-50.003,35.6
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,NOVO PROGRESSO,Amazonia,93,0,1,-8.546,-55.375,51.4
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,ITAITUBA,Amazonia,8,0.1,0.9,-6.671,-56.231,10.6
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,TUCUMA,Amazonia,14,0,1,-6.668,-51.409,26.5
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,SAO FELIX DO XINGU,Amazonia,12,4.2,0.5,-6.661,-52.616,9.4
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,SAO FELIX DO XINGU,Amazonia,13,5.5,0.3,-6.655,-52.575,19.2
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,ITAITUBA,Amazonia,8,0.1,0.8,-6.654,-56.107,12
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,SAO FELIX DO XINGU,Amazonia,20,0.1,1,-6.652,-52.064,19.2
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,NOVO PROGRESSO,Amazonia,12,0,1,-6.648,-55.279,58.7
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,NOVO PROGRESSO,Amazonia,12,0,1,-6.647,-55.27,34.3
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,NOVO PROGRESSO,Amazonia,11,0,0.9,-6.646,-55.391,18.3
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,SAO FELIX DO XINGU,Amazonia,13,5.5,0.3,-6.645,-52.577,21.1
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,NOVO PROGRESSO,Amazonia,11,0,0.8,-6.644,-55.382,492.8
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,ALTAMIRA,Amazonia,12,0.1,0.8,-6.061,-53.683,10.2
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,OBIDOS,Amazonia,3,4.4,0.1,-1.562,-55.551,7.4
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,ALTAMIRA,Amazonia,15,0,1,-8.378,-54.768,121.6
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,ALTAMIRA,Amazonia,15,0,1,-8.369,-54.769,48.9
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,ALTAMIRA,Amazonia,15,0,1,-8.368,-54.76,33.4
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,SAO FELIX DO XINGU,Amazonia,12,0,1,-8.341,-52.052,34.6
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,SAO FELIX DO XINGU,Amazonia,12,0,1,-8.339,-52.042,19.7
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,OURILANDIA DO NORTE,Amazonia,13,0,1,-8.307,-51.991,56.9
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,ALTAMIRA,Amazonia,15,0,1,-8.304,-54.831,16.5
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,OURILANDIA DO NORTE,Amazonia,13,0,1,-8.297,-51.992,47.7
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,ALTAMIRA,Amazonia,15,0,1,-8.296,-54.842,33
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,ALTAMIRA,Amazonia,15,0,1,-8.295,-54.833,171.8
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,OURILANDIA DO NORTE,Amazonia,13,0,1,-8.289,-52.004,19.6
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,NOVO PROGRESSO,Amazonia,11,0,1,-8.281,-55.317,38.2
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,NOVO PROGRESSO,Amazonia,11,0,1,-8.28,-55.308,67.6
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,ALTAMIRA,Amazonia,15,0,1,-8.28,-54.789,46.4
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,ALTAMIRA,Amazonia,12,0,1,-8.227,-54.997,23
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,ALTAMIRA,Amazonia,12,0,1,-8.219,-55.007,12.4
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,ALTAMIRA,Amazonia,12,0,1,-8.218,-54.998,21
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,ALTAMIRA,Amazonia,12,0,1,-8.214,-54.906,12.5
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,NOVO PROGRESSO,Amazonia,11,0,1,-8.212,-55.22,30.2
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,ALTAMIRA,Amazonia,12,0,1,-8.196,-54.98,15.6
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,ALTAMIRA,Amazonia,12,0,1,-8.191,-54.943,15.2
2020/09/09 17:15:00,AQUA_M-T,Brasil,PARA,ALTAMIRA,Amazonia,12,0,1,-8.167,-54.965,45.3
